Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
176,Deebo Samuel,8,13,2021-10-03,25-261,SFO,,SEA,L 21-28,13,8,156,19.5,2,61.5,12.0,2-36,WR,2-36,SamuDe00
177,Dalton Schultz,8,8,2021-12-19,25-161,DAL,@,NYG,W 21-6,8,8,67,8.4,1,100.0,8.4,4-137,TE,4-137,SchuDa00
178,Dalton Schultz,8,9,2021-12-26,25-168,DAL,,WAS,W 56-14,9,8,82,10.3,1,88.9,9.1,4-137,TE,4-137,SchuDa00
179,Amon-Ra St. Brown,8,12,2021-12-12,22-049,DET,@,DEN,L 10-38,12,8,73,9.1,0,66.7,6.1,4-112,WR,4-112,StxxAm00
180,Amon-Ra St. Brown,8,11,2021-12-19,22-056,DET,,ARI,W 30-12,11,8,90,11.3,1,72.7,8.2,4-112,WR,4-112,StxxAm00
181,Amon-Ra St. Brown,8,11,2022-01-02,22-070,DET,@,SEA,L 29-51,11,8,111,13.9,1,72.7,10.1,4-112,WR,4-112,StxxAm00
182,Amon-Ra St. Brown,8,10,2022-01-09,22-077,DET,,GNB,W 37-30,10,8,109,13.6,1,80.0,10.9,4-112,WR,4-112,StxxAm00
183,Courtland Sutton,8,14,2021-10-17,26-007,DEN,,LVR,L 24-34,14,8,94,11.8,1,57.1,6.7,2-40,WR,2-40,SuttCo00
184,D'Andre Swift,8,11,2021-09-12,22-241,DET,,SFO,L 33-41,11,8,65,8.1,1,72.7,5.9,2-35,RB,2-35,SwifDA00
185,D'Andre Swift,8,10,2021-10-24,22-283,DET,@,LAR,L 19-28,10,8,96,12.0,1,80.0,9.6,2-35,RB,2-35,SwifDA00
186,Adam Thielen,8,10,2021-11-21,31-091,MIN,,GNB,W 34-31,10,8,82,10.3,1,80.0,8.2,,WR,,ThieAd00
187,Jaylen Waddle,8,10,2021-11-07,22-347,MIA,,HOU,W 17-9,10,8,83,10.4,0,80.0,8.3,1-6,WR,1-6,WaddJa00
188,Jaylen Waddle,8,9,2021-11-21,22-361,MIA,@,NYJ,W 24-17,9,8,65,8.1,0,88.9,7.2,1-6,WR,1-6,WaddJa00
189,Jamaal Williams,8,9,2021-09-12,26-162,DET,,SFO,L 33-41,9,8,56,7.0,0,88.9,6.2,4-134,RB,4-134,WillJa06
190,Mike Williams,8,12,2021-09-12,26-343,LAC,@,WAS,W 20-16,12,8,82,10.3,1,66.7,6.8,1-7,WR,1-7,WillMi07
191,Mike Williams,8,16,2021-10-10,27-006,LAC,,CLE,W 47-42,16,8,165,20.6,2,50.0,10.3,1-7,WR,1-7,WillMi07
192,Davante Adams,7,11,2021-11-14,28-325,GNB,,SEA,W 17-0,11,7,78,11.1,0,63.6,7.1,2-53,WR,2-53,AdamDa01
193,Davante Adams,7,8,2021-11-21,28-332,GNB,@,MIN,L 31-34,8,7,115,16.4,2,87.5,14.4,2-53,WR,2-53,AdamDa01
194,Brandon Aiyuk,7,7,2021-11-21,23-249,SFO,@,JAX,W 30-10,7,7,85,12.1,1,100.0,12.1,1-25,WR,1-25,AiyuBr00
195,Keenan Allen,7,11,2021-10-04,29-160,LAC,,LVR,W 28-14,11,7,36,5.1,0,63.6,3.3,3-76,WR,3-76,AlleKe00
196,Keenan Allen,7,10,2021-11-28,29-215,LAC,@,DEN,L 13-28,10,7,85,12.1,0,70.0,8.5,3-76,WR,3-76,AlleKe00
197,Danny Amendola,7,9,2022-01-09,36-068,HOU,,TEN,L 25-28,9,7,113,16.1,2,77.8,12.6,,WR,,AmenDa00
198,Robby Anderson,7,12,2021-12-12,28-217,CAR,,ATL,L 21-29,12,7,84,12.0,1,58.3,7.0,,WR,,AndeRo04
199,Robby Anderson,7,9,2022-01-09,28-245,CAR,@,TAM,L 17-41,9,7,50,7.1,1,77.8,5.6,,WR,,AndeRo04
200,Rashod Bateman,7,8,2021-12-12,22-013,BAL,@,CLE,L 22-24,8,7,103,14.7,0,87.5,12.9,1-27,WR,1-27,BateRa00
