Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
1575,Derrick Henry,3,4,2021-09-12,27-251,TEN,,ARI,L 13-38,4,3,19,6.3,0,75.0,4.8,2-45,RB,2-45,HenrDe00
1576,Derrick Henry,3,3,2021-09-26,27-265,TEN,,IND,W 25-16,3,3,31,10.3,0,100.0,10.3,2-45,RB,2-45,HenrDe00
1577,Hunter Henry,3,3,2021-09-12,26-279,NWE,,MIA,L 16-17,3,3,31,10.3,0,100.0,10.3,2-35,TE,2-35,HenrHu00
1578,Hunter Henry,3,5,2022-01-02,27-026,NWE,,JAX,W 50-10,5,3,37,12.3,0,60.0,7.4,2-35,TE,2-35,HenrHu00
1579,Khalil Herbert,3,4,2021-12-20,23-243,CHI,,MIN,L 9-17,4,3,34,11.3,0,75.0,8.5,6-217,RB,6-217,HerbKh00
1580,Parker Hesse,3,3,2022-01-02,26-221,ATL,@,BUF,L 15-29,3,3,31,10.3,0,100.0,10.3,,DE,,HessPa00
1581,Tyler Higbee,3,3,2021-10-31,28-303,LAR,@,HOU,W 38-22,3,3,25,8.3,0,100.0,8.3,4-110,TE,4-110,HigbTy00
1582,Tyler Higbee,3,5,2021-11-15,28-318,LAR,@,SFO,L 10-31,5,3,20,6.7,1,60.0,4.0,4-110,TE,4-110,HigbTy00
1583,Rashard Higgins,3,5,2021-10-10,27-003,CLE,@,LAC,L 42-47,5,3,29,9.7,1,60.0,5.8,5-172,WR,5-172,HiggRa00
1584,Rashard Higgins,3,5,2021-12-20,27-074,CLE,,LVR,L 14-16,5,3,24,8.0,0,60.0,4.8,5-172,WR,5-172,HiggRa00
1585,Tee Higgins,3,6,2021-10-17,22-272,CIN,@,DET,W 34-11,6,3,44,14.7,0,50.0,7.3,2-33,WR,2-33,HiggTe00
1586,Tee Higgins,3,5,2022-01-02,22-349,CIN,,KAN,W 34-31,5,3,62,20.7,0,60.0,12.4,2-33,WR,2-33,HiggTe00
1587,Dontrell Hilliard,3,3,2022-01-02,26-310,TEN,,MIA,W 34-3,3,3,33,11.0,0,100.0,11.0,,RB,,HillDo00
1588,K.J. Hill,3,3,2021-09-12,23-362,LAC,@,WAS,W 20-16,3,3,30,10.0,0,100.0,10.0,7-220,CB,7-220,HillKJ00
1589,Tyreek Hill,3,4,2021-09-19,27-202,KAN,@,BAL,L 35-36,4,3,14,4.7,0,75.0,3.5,5-165,WR,5-165,HillTy00
1590,Nyheim Hines,3,4,2021-11-28,25-016,IND,,TAM,L 31-38,4,3,26,8.7,0,75.0,6.5,4-104,RB,4-104,HineNy00
1591,Nyheim Hines,3,4,2021-12-05,25-023,IND,@,HOU,W 31-0,4,3,32,10.7,0,75.0,8.0,4-104,RB,4-104,HineNy00
1592,T.J. Hockenson,3,3,2021-11-25,24-145,DET,,CHI,L 14-16,3,3,35,11.7,1,100.0,11.7,1-8,TE,1-8,HockTJ00
1593,Jacob Hollister,3,3,2022-01-09,28-052,JAX,,IND,W 26-11,3,3,14,4.7,0,100.0,4.7,,TE,,HollJa03
1594,Mack Hollins,3,6,2021-11-07,28-052,MIA,,HOU,W 17-9,6,3,22,7.3,1,50.0,3.7,4-118,WR,4-118,HollMa00
1595,Travis Homer,3,3,2021-09-26,23-050,SEA,@,MIN,L 17-30,3,3,48,16.0,0,100.0,16.0,6-204,RB,6-204,HomeTr00
1596,Travis Homer,3,4,2021-11-14,23-099,SEA,@,GNB,L 0-17,4,3,23,7.7,0,75.0,5.8,6-204,RB,6-204,HomeTr00
1597,Austin Hooper,3,3,2021-09-12,26-318,CLE,@,KAN,L 29-33,3,3,27,9.0,0,100.0,9.0,3-81,TE,3-81,HoopAu00
1598,Austin Hooper,3,5,2021-12-25,27-057,CLE,@,GNB,L 22-24,5,3,26,8.7,0,60.0,5.2,3-81,TE,3-81,HoopAu00
1599,DeAndre Hopkins,3,6,2021-09-26,29-112,ARI,@,JAX,W 31-19,6,3,21,7.0,0,50.0,3.5,1-27,WR,1-27,HopkDe00
1600,DeAndre Hopkins,3,4,2021-10-17,29-133,ARI,@,CLE,W 37-14,4,3,55,18.3,2,75.0,13.8,1-27,WR,1-27,HopkDe00
