Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
2177,Evan Engram,2,5,2021-11-22,27-081,NYG,@,TAM,L 10-30,5,2,12,6.0,0,40.0,2.4,1-23,TE,1-23,EngrEv00
2178,Zach Ertz,2,2,2021-09-12,30-306,PHI,@,ATL,W 32-6,2,2,34,17.0,0,100.0,17.0,2-35,TE,2-35,ErtzZa00
2179,D'Wayne Eskridge,2,3,2021-11-29,24-251,SEA,@,WAS,L 15-17,3,2,10,5.0,0,66.7,3.3,2-56,WR,2-56,EskrDW00
2180,D'Wayne Eskridge,2,3,2021-12-26,24-278,SEA,,CHI,L 24-25,3,2,10,5.0,0,66.7,3.3,2-56,WR,2-56,EskrDW00
2181,Chris Evans,2,2,2021-09-26,23-356,CIN,@,PIT,W 24-10,2,2,26,13.0,0,100.0,13.0,6-202,RB,6-202,EvanCh02
2182,Chris Evans,2,2,2021-10-10,24-005,CIN,,GNB,L 22-25 (OT),2,2,15,7.5,0,100.0,7.5,6-202,RB,6-202,EvanCh02
2183,Darrynton Evans,2,2,2021-10-24,23-107,TEN,,KAN,W 27-3,2,2,11,5.5,0,100.0,5.5,3-93,RB,3-93,EvanDa02
2184,Mike Evans,2,4,2021-10-14,28-054,TAM,@,PHI,W 28-22,4,2,27,13.5,0,50.0,6.8,1-7,WR,1-7,EvanMi00
2185,Mike Evans,2,4,2021-10-31,28-071,TAM,@,NOR,L 27-36,4,2,48,24.0,1,50.0,12.0,1-7,WR,1-7,EvanMi00
2186,Mike Evans,2,3,2021-11-14,28-085,TAM,@,WAS,L 19-29,3,2,62,31.0,1,66.7,20.7,1-7,WR,1-7,EvanMi00
2187,Gerald Everett,2,2,2021-09-12,27-079,SEA,@,IND,W 28-16,2,2,20,10.0,1,100.0,10.0,2-44,TE,2-44,EverGe00
2188,Gerald Everett,2,3,2021-10-17,27-114,SEA,@,PIT,L 20-23 (OT),3,2,40,20.0,0,66.7,13.3,2-44,TE,2-44,EverGe00
2189,Gerald Everett,2,2,2021-12-12,27-170,SEA,@,HOU,W 33-13,2,2,15,7.5,1,100.0,7.5,2-44,TE,2-44,EverGe00
2190,Noah Fant,2,3,2021-09-26,23-310,DEN,,NYJ,W 26-0,3,2,15,7.5,0,66.7,5.0,1-20,TE,1-20,FantNo00
2191,Noah Fant,2,4,2021-10-31,23-345,DEN,,WAS,W 17-10,4,2,8,4.0,0,50.0,2.0,1-20,TE,1-20,FantNo00
2192,Darren Fells,2,3,2021-09-26,35-157,DET,,BAL,L 17-19,3,2,35,17.5,0,66.7,11.7,,TE,,FellDa01
2193,Demetric Felton,2,2,2021-09-19,23-065,CLE,,HOU,W 31-21,2,2,51,25.5,1,100.0,25.5,6-211,WR,6-211,FeltDe00
2194,Demetric Felton,2,3,2021-09-26,23-072,CLE,,CHI,W 26-6,3,2,13,6.5,0,66.7,4.3,6-211,WR,6-211,FeltDe00
2195,Demetric Felton,2,2,2021-10-03,23-079,CLE,@,MIN,W 14-7,2,2,12,6.0,0,100.0,6.0,6-211,WR,6-211,FeltDe00
2196,Demetric Felton,2,2,2021-10-17,23-093,CLE,,ARI,L 14-37,2,2,14,7.0,0,100.0,7.0,6-211,WR,6-211,FeltDe00
2197,Demetric Felton,2,2,2022-01-09,23-177,CLE,,CIN,W 21-16,2,2,18,9.0,1,100.0,9.0,6-211,WR,6-211,FeltDe00
2198,Anthony Firkser,2,2,2021-12-19,26-303,TEN,@,PIT,L 13-19,2,2,19,9.5,0,100.0,9.5,,FB,,FirkAn00
2199,D'Onta Foreman,2,2,2021-11-14,25-204,TEN,,NOR,W 23-21,2,2,48,24.0,0,100.0,24.0,3-89,RB,3-89,ForeDO00
2200,D'Onta Foreman,2,2,2021-12-12,25-232,TEN,,JAX,W 20-0,2,2,15,7.5,0,100.0,7.5,3-89,RB,3-89,ForeDO00
