Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
776,Rondale Moore,5,5,2021-11-07,21-151,ARI,@,SFO,W 31-17,5,5,25,5.0,0,100.0,5.0,2-49,WR,2-49,MoorRo02
777,Albert Okwuegbunam,5,5,2021-12-12,23-231,DEN,,DET,W 38-10,5,5,41,8.2,1,100.0,8.2,4-118,TE,4-118,OkwuAl00
778,K.J. Osborn,5,6,2021-09-19,24-101,MIN,@,ARI,L 33-34,6,5,91,18.2,1,83.3,15.2,5-176,WR,5-176,OsboKJ00
779,K.J. Osborn,5,7,2021-12-26,24-199,MIN,,LAR,L 23-30,7,5,68,13.6,1,71.4,9.7,5-176,WR,5-176,OsboKJ00
780,Josh Palmer,5,7,2021-12-12,23-081,LAC,,NYG,W 37-21,7,5,66,13.2,1,71.4,9.4,3-77,,3-77,PalmJo00
781,Josh Palmer,5,6,2021-12-26,23-095,LAC,@,HOU,L 29-41,6,5,43,8.6,1,83.3,7.2,3-77,,3-77,PalmJo00
782,DeVante Parker,5,9,2021-09-19,28-242,MIA,,BUF,L 0-35,9,5,42,8.4,0,55.6,4.7,1-14,WR,1-14,ParkDe01
783,DeVante Parker,5,5,2021-12-05,28-319,MIA,,NYG,W 20-9,5,5,62,12.4,0,100.0,12.4,1-14,WR,1-14,ParkDe01
784,Zach Pascal,5,6,2021-09-19,26-275,IND,,LAR,L 24-27,6,5,38,7.6,1,83.3,6.3,,WR,,PascZa00
785,Zach Pascal,5,8,2021-10-31,26-317,IND,,TEN,L 31-34 (OT),8,5,43,8.6,0,62.5,5.4,,WR,,PascZa00
786,Tim Patrick,5,5,2021-09-26,27-307,DEN,,NYJ,W 26-0,5,5,98,19.6,0,100.0,19.6,,WR,,PatrTi00
787,Cordarrelle Patterson,5,7,2021-09-19,30-186,ATL,@,TAM,L 25-48,7,5,58,11.6,1,71.4,8.3,1-29,RB,1-29,PattCo00
788,Cordarrelle Patterson,5,6,2021-10-03,30-200,ATL,,WAS,L 30-34,6,5,82,16.4,3,83.3,13.7,1-29,RB,1-29,PattCo00
789,Cordarrelle Patterson,5,5,2021-10-31,30-228,ATL,,CAR,L 13-19,5,5,37,7.4,1,100.0,7.4,1-29,RB,1-29,PattCo00
790,Jaret Patterson,5,5,2022-01-02,22-010,WAS,,PHI,L 16-20,5,5,41,8.2,0,100.0,8.2,,RB,,PattJa01
791,Donovan Peoples-Jones,5,6,2021-10-10,22-233,CLE,@,LAC,L 42-47,6,5,70,14.0,0,83.3,11.7,6-187,WR,6-187,PeopDo00
792,Donovan Peoples-Jones,5,7,2021-12-12,22-296,CLE,,BAL,W 24-22,7,5,90,18.0,0,71.4,12.9,6-187,WR,6-187,PeopDo00
793,Breshad Perriman,5,6,2022-01-09,28-121,TAM,,CAR,W 41-17,6,5,44,8.8,0,83.3,7.3,1-26,WR,1-26,PerrBr02
794,Dante Pettis,5,11,2021-10-17,25-359,NYG,,LAR,L 11-38,11,5,48,9.6,0,45.5,4.4,2-44,WR,2-44,PettDa00
795,Dante Pettis,5,5,2021-10-24,26-001,NYG,,CAR,W 25-3,5,5,39,7.8,1,100.0,7.8,2-44,WR,2-44,PettDa00
796,Kyle Pitts,5,6,2021-09-19,20-348,ATL,@,TAM,L 25-48,6,5,73,14.6,0,83.3,12.2,1-4,TE,1-4,PittKy00
797,Kyle Pitts,5,6,2021-12-12,21-067,ATL,@,CAR,W 29-21,6,5,61,12.2,0,83.3,10.2,1-4,TE,1-4,PittKy00
798,Michael Pittman Jr.,5,6,2021-11-04,24-030,IND,,NYJ,W 45-30,6,5,64,12.8,1,83.3,10.7,2-34,WR,2-34,PittMi01
799,Michael Pittman Jr.,5,5,2021-11-14,24-040,IND,,JAX,W 23-17,5,5,71,14.2,0,100.0,14.2,2-34,WR,2-34,PittMi01
800,Byron Pringle,5,6,2021-10-24,27-341,KAN,@,TEN,L 3-27,6,5,73,14.6,0,83.3,12.2,,WR,,PrinBy00
