Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
977,Chris Evans,4,5,2022-01-09,24-096,CIN,@,CLE,L 16-21,5,4,24,6.0,1,80.0,4.8,6-202,RB,6-202,EvanCh02
978,Mike Evans,4,7,2022-01-02,28-134,TAM,@,NYJ,W 28-24,7,4,47,11.8,1,57.1,6.7,1-7,WR,1-7,EvanMi00
979,Gerald Everett,4,6,2021-12-05,27-163,SEA,,SFO,W 30-23,6,4,7,1.8,0,66.7,1.2,2-44,TE,2-44,EverGe00
980,Gerald Everett,4,4,2021-12-21,27-179,SEA,@,LAR,L 10-20,4,4,60,15.0,0,100.0,15.0,2-44,TE,2-44,EverGe00
981,Gerald Everett,4,5,2021-12-26,27-184,SEA,,CHI,L 24-25,5,4,68,17.0,1,80.0,13.6,2-44,TE,2-44,EverGe00
982,Noah Fant,4,6,2021-09-19,23-303,DEN,@,JAX,W 23-13,6,4,33,8.3,1,66.7,5.5,1-20,TE,1-20,FantNo00
983,Noah Fant,4,4,2021-12-05,24-015,DEN,@,KAN,L 9-22,4,4,33,8.3,0,100.0,8.3,1-20,TE,1-20,FantNo00
984,Noah Fant,4,4,2021-12-12,24-022,DEN,,DET,W 38-10,4,4,51,12.8,0,100.0,12.8,1-20,TE,1-20,FantNo00
985,Anthony Firkser,4,5,2021-12-12,26-296,TEN,,JAX,W 20-0,5,4,34,8.5,0,80.0,6.8,,FB,,FirkAn00
986,Anthony Firkser,4,4,2022-01-09,26-324,TEN,@,HOU,W 28-25,4,4,56,14.0,1,100.0,14.0,,FB,,FirkAn00
987,Isaiah Ford,4,4,2021-11-11,25-275,MIA,,BAL,W 22-10,4,4,84,21.0,0,100.0,21.0,7-237,WR,7-237,FordIs00
988,Leonard Fournette,4,4,2021-09-19,26-244,TAM,,ATL,W 48-25,4,4,24,6.0,0,100.0,6.0,1-4,RB,1-4,FourLe00
989,Leonard Fournette,4,5,2021-10-10,26-265,TAM,,MIA,W 45-17,5,4,43,10.8,0,80.0,8.6,1-4,RB,1-4,FourLe00
990,Leonard Fournette,4,7,2021-12-12,26-328,TAM,,BUF,W 33-27 (OT),7,4,19,4.8,0,57.1,2.7,1-4,RB,1-4,FourLe00
991,Pat Freiermuth,4,4,2021-09-19,22-329,PIT,,LVR,L 17-26,4,4,36,9.0,0,100.0,9.0,2-55,TE,2-55,FreiPa00
992,Pat Freiermuth,4,7,2021-10-31,23-006,PIT,@,CLE,W 15-10,7,4,44,11.0,1,57.1,6.3,2-55,TE,2-55,FreiPa00
993,Pat Freiermuth,4,7,2021-11-21,23-027,PIT,@,LAC,L 37-41,7,4,11,2.8,1,57.1,1.6,2-55,TE,2-55,FreiPa00
994,Pat Freiermuth,4,4,2021-11-28,23-034,PIT,@,CIN,L 10-41,4,4,40,10.0,1,100.0,10.0,2-55,TE,2-55,FreiPa00
995,Pat Freiermuth,4,4,2021-12-19,23-055,PIT,,TEN,W 19-13,4,4,37,9.3,0,100.0,9.3,2-55,TE,2-55,FreiPa00
996,Russell Gage,4,6,2021-10-24,25-275,ATL,@,MIA,W 30-28,6,4,67,16.8,1,66.7,11.2,6-194,WR,6-194,GageRu00
997,Russell Gage,4,6,2021-12-12,25-324,ATL,@,CAR,W 29-21,6,4,64,16.0,0,66.7,10.7,6-194,WR,6-194,GageRu00
998,Russell Gage,4,5,2021-12-26,25-338,ATL,,DET,W 20-16,5,4,39,9.8,0,80.0,7.8,6-194,WR,6-194,GageRu00
999,Kenneth Gainwell,4,8,2021-10-24,22-224,PHI,@,LVR,L 22-33,8,4,41,10.3,1,50.0,5.1,5-150,RB,5-150,GainKe00
1000,Kenneth Gainwell,4,7,2022-01-08,22-300,PHI,,DAL,L 26-51,7,4,9,2.3,0,57.1,1.3,5-150,RB,5-150,GainKe00
