Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
1976,Dan Arnold,2,4,2021-09-23,26-192,CAR,@,HOU,W 24-9,4,2,23,11.5,0,50.0,5.8,,WR,,ArnoDa00
1977,Dan Arnold,2,2,2021-09-30,26-199,JAX,@,CIN,L 21-24,2,2,29,14.5,0,100.0,14.5,,WR,,ArnoDa00
1978,Dan Arnold,2,5,2021-10-17,26-216,JAX,,MIA,W 23-20,5,2,27,13.5,0,40.0,5.4,,WR,,ArnoDa00
1979,Antony Auclair,2,2,2021-11-07,28-163,HOU,@,MIA,L 9-17,2,2,23,11.5,0,100.0,11.5,,TE,,AuclAn00
1980,Tavon Austin,2,2,2021-11-28,31-258,JAX,,ATL,L 14-21,2,2,21,10.5,1,100.0,10.5,1-8,WR,1-8,AustTa00
1981,Peyton Barber,2,3,2021-12-12,27-168,LVR,@,KAN,L 9-48,3,2,13,6.5,0,66.7,4.3,,RB,,BarbPe01
1982,Peyton Barber,2,2,2022-01-02,27-189,LVR,@,IND,W 23-20,2,2,9,4.5,0,100.0,4.5,,RB,,BarbPe01
1983,Saquon Barkley,2,3,2021-09-16,24-219,NYG,@,WAS,L 29-30,3,2,12,6.0,0,66.7,4.0,1-2,RB,1-2,BarkSa00
1984,John Bates,2,3,2021-12-26,24-050,WAS,@,DAL,L 14-56,3,2,45,22.5,1,66.7,15.0,4-124,TE,4-124,BateJo00
1985,Rashod Bateman,2,4,2022-01-09,22-041,BAL,,PIT,L 13-16 (OT),4,2,22,11.0,0,50.0,5.5,1-27,WR,1-27,BateRa00
1986,Cole Beasley,2,2,2021-10-03,32-160,BUF,,HOU,W 40-0,2,2,16,8.0,0,100.0,8.0,,WR,,BeasCo00
1987,Cole Beasley,2,2,2021-11-14,32-202,BUF,@,NYJ,W 45-17,2,2,15,7.5,0,100.0,7.5,,WR,,BeasCo00
1988,Cole Beasley,2,6,2022-01-02,32-251,BUF,,ATL,W 29-15,6,2,22,11.0,0,33.3,3.7,,WR,,BeasCo00
1989,Odell Beckham Jr.,2,7,2021-10-03,28-332,CLE,@,MIN,W 14-7,7,2,27,13.5,0,28.6,3.9,1-12,WR,1-12,BeckOd00
1990,Odell Beckham Jr.,2,3,2021-10-10,28-339,CLE,@,LAC,L 42-47,3,2,20,10.0,0,66.7,6.7,1-12,WR,1-12,BeckOd00
1991,Odell Beckham Jr.,2,6,2021-10-21,28-350,CLE,,DEN,W 17-14,6,2,23,11.5,0,33.3,3.8,1-12,WR,1-12,BeckOd00
1992,Odell Beckham Jr.,2,3,2021-11-15,29-010,LAR,@,SFO,L 10-31,3,2,18,9.0,0,66.7,6.0,1-12,WR,1-12,BeckOd00
1993,Odell Beckham Jr.,2,5,2021-12-05,29-030,LAR,,JAX,W 37-7,5,2,28,14.0,1,40.0,5.6,1-12,WR,1-12,BeckOd00
1994,Odell Beckham Jr.,2,5,2022-01-09,29-065,LAR,,SFO,L 24-27 (OT),5,2,18,9.0,0,40.0,3.6,1-12,WR,1-12,BeckOd00
1995,Trinity Benson,2,3,2021-10-03,24-260,DET,@,CHI,L 14-24,3,2,12,6.0,0,66.7,4.0,,WR,,BensTr00
1996,Trinity Benson,2,3,2021-11-14,24-302,DET,@,PIT,T 16-16 (OT),3,2,17,8.5,0,66.7,5.7,,WR,,BensTr00
1997,Trinity Benson,2,4,2022-01-02,24-351,DET,@,SEA,L 29-51,4,2,31,15.5,0,50.0,7.8,,WR,,BensTr00
1998,Giovani Bernard,2,3,2021-09-09,29-291,TAM,,DAL,W 31-29,3,2,12,6.0,0,66.7,4.0,2-37,RB,2-37,BernGi00
1999,Giovani Bernard,2,2,2021-09-19,29-301,TAM,,ATL,W 48-25,2,2,16,8.0,0,100.0,8.0,2-37,RB,2-37,BernGi00
2000,Giovani Bernard,2,2,2021-10-10,29-322,TAM,,MIA,W 45-17,2,2,14,7.0,1,100.0,7.0,2-37,RB,2-37,BernGi00
