Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
1174,Zach Pascal,4,5,2021-09-12,26-268,IND,,SEA,L 16-28,5,4,43,10.8,2,80.0,8.6,,WR,,PascZa00
1175,Zach Pascal,4,5,2021-10-03,26-289,IND,@,MIA,W 27-17,5,4,44,11.0,0,80.0,8.8,,WR,,PascZa00
1176,Zach Pascal,4,7,2021-11-04,26-321,IND,,NYJ,W 45-30,7,4,58,14.5,0,57.1,8.3,,WR,,PascZa00
1177,Tim Patrick,4,4,2021-09-12,27-293,DEN,@,NYG,W 27-13,4,4,39,9.8,1,100.0,9.8,,WR,,PatrTi00
1178,Tim Patrick,4,5,2021-11-07,27-349,DEN,@,DAL,W 30-16,5,4,85,21.3,1,80.0,17.0,,WR,,PatrTi00
1179,Elijhaa Penny,4,4,2021-12-26,28-131,NYG,@,PHI,L 10-34,4,4,18,4.5,0,100.0,4.5,,RB,,PennEl00
1180,Donovan Peoples-Jones,4,5,2021-10-17,22-240,CLE,,ARI,L 14-37,5,4,101,25.3,2,80.0,20.2,6-187,WR,6-187,PeopDo00
1181,Donovan Peoples-Jones,4,8,2021-12-20,22-304,CLE,,LVR,L 14-16,8,4,48,12.0,0,50.0,6.0,6-187,WR,6-187,PeopDo00
1182,Samaje Perine,4,5,2021-10-10,26-024,CIN,,GNB,L 22-25 (OT),5,4,24,6.0,1,80.0,4.8,4-114,RB,4-114,PeriSa00
1183,Samaje Perine,4,5,2021-12-12,26-087,CIN,,SFO,L 23-26 (OT),5,4,22,5.5,0,80.0,4.4,4-114,RB,4-114,PeriSa00
1184,Kyle Pitts,4,8,2021-09-12,20-341,ATL,,PHI,L 6-32,8,4,31,7.8,0,50.0,3.9,1-4,TE,1-4,PittKy00
1185,Kyle Pitts,4,9,2021-10-03,20-362,ATL,,WAS,L 30-34,9,4,50,12.5,0,44.4,5.6,1-4,TE,1-4,PittKy00
1186,Kyle Pitts,4,7,2021-11-14,21-039,ATL,@,DAL,L 3-43,7,4,60,15.0,0,57.1,8.6,1-4,TE,1-4,PittKy00
1187,Kyle Pitts,4,7,2021-12-05,21-060,ATL,,TAM,L 17-30,7,4,48,12.0,0,57.1,6.9,1-4,TE,1-4,PittKy00
1188,Kyle Pitts,4,7,2021-12-19,21-074,ATL,@,SFO,L 13-31,7,4,77,19.3,0,57.1,11.0,1-4,TE,1-4,PittKy00
1189,Michael Pittman Jr.,4,4,2021-10-24,24-019,IND,@,SFO,W 30-18,4,4,105,26.3,1,100.0,26.3,2-34,WR,2-34,PittMi01
1190,Michael Pittman Jr.,4,10,2021-11-28,24-054,IND,,TAM,L 31-38,10,4,53,13.3,0,40.0,5.3,2-34,WR,2-34,PittMi01
1191,Tony Pollard,4,4,2021-09-09,24-132,DAL,@,TAM,L 29-31,4,4,29,7.3,0,100.0,7.3,4-128,RB,4-128,PollTo00
1192,Tony Pollard,4,4,2021-10-10,24-163,DAL,,NYG,W 44-20,4,4,28,7.0,0,100.0,7.0,4-128,RB,4-128,PollTo00
1193,Tony Pollard,4,4,2021-11-25,24-209,DAL,,LVR,L 33-36 (OT),4,4,32,8.0,0,100.0,8.0,4-128,RB,4-128,PollTo00
1194,Byron Pringle,4,5,2021-11-14,27-362,KAN,@,LVR,W 41-14,5,4,46,11.5,1,80.0,9.2,,WR,,PrinBy00
1195,Kalif Raymond,4,6,2021-11-14,27-098,DET,@,PIT,T 16-16 (OT),6,4,29,7.3,0,66.7,4.8,,WR,,RaymKa00
1196,Kalif Raymond,4,5,2021-12-12,27-126,DET,@,DEN,L 10-38,5,4,31,7.8,1,80.0,6.2,,WR,,RaymKa00
1197,Kalif Raymond,4,5,2022-01-09,27-154,DET,,GNB,W 37-30,5,4,101,25.3,1,80.0,20.2,,WR,,RaymKa00
1198,Hunter Renfrow,4,4,2021-11-21,25-335,LVR,,CIN,L 13-32,4,4,30,7.5,0,100.0,7.5,5-149,WR,5-149,RenfHu00
1199,Hunter Renfrow,4,5,2022-01-09,26-019,LVR,,LAC,W 35-32 (OT),5,4,13,3.3,2,80.0,2.6,5-149,WR,5-149,RenfHu00
1200,Josh Reynolds,4,7,2021-12-05,26-292,DET,,MIN,W 29-27,7,4,69,17.3,0,57.1,9.9,4-117,WR,4-117,ReynJo00
