Rk,Player,Rec,Tgt,Date,Age,Team,,Opp,Result,Tgt,Rec,Yds,Y/R,TD,Ctch%,Y/Tgt,Draft,Pos.,Draft,Player-additional
3575,Josh Oliver,1,1,2022-01-09,24-294,BAL,,PIT,L 13-16 (OT),1,1,1,1.0,0,100.0,1.0,3-69,TE,3-69,OlivJo00
3576,Qadree Ollison,1,1,2021-12-05,25-088,ATL,,TAM,L 17-30,1,1,8,8.0,0,100.0,8.0,5-152,RB,5-152,OlliQa00
3577,Qadree Ollison,1,1,2021-12-19,25-102,ATL,@,SFO,L 13-31,1,1,4,4.0,0,100.0,4.0,5-152,RB,5-152,OlliQa00
3578,Gunner Olszewski,1,1,2021-10-24,24-332,NWE,,NYJ,W 54-13,1,1,22,22.0,0,100.0,22.0,,WR,,OlszGu00
3579,Gunner Olszewski,1,1,2022-01-02,25-037,NWE,,JAX,W 50-10,1,1,9,9.0,0,100.0,9.0,,WR,,OlszGu00
3580,K.J. Osborn,1,2,2021-11-07,24-150,MIN,@,BAL,L 31-34 (OT),2,1,20,20.0,0,50.0,10.0,5-176,WR,5-176,OsboKJ00
3581,K.J. Osborn,1,4,2021-11-21,24-164,MIN,,GNB,W 34-31,4,1,19,19.0,0,25.0,4.8,5-176,WR,5-176,OsboKJ00
3582,K.J. Osborn,1,2,2021-11-28,24-171,MIN,@,SFO,L 26-34,2,1,5,5.0,0,50.0,2.5,5-176,WR,5-176,OsboKJ00
3583,K.J. Osborn,1,4,2022-01-09,24-213,MIN,,CHI,W 31-17,4,1,21,21.0,1,25.0,5.3,5-176,WR,5-176,OsboKJ00
3584,Devine Ozigbo,1,1,2021-10-25,25-023,NOR,@,SEA,W 13-10,1,1,7,7.0,0,100.0,7.0,,RB,,OzigDe01
3585,Josh Palmer,1,1,2021-09-12,22-355,LAC,@,WAS,W 20-16,1,1,17,17.0,0,100.0,17.0,3-77,,3-77,PalmJo00
3586,Josh Palmer,1,4,2021-10-17,23-025,LAC,@,BAL,L 6-34,4,1,8,8.0,0,25.0,2.0,3-77,,3-77,PalmJo00
3587,Josh Palmer,1,1,2021-10-31,23-039,LAC,,NWE,L 24-27,1,1,24,24.0,1,100.0,24.0,3-77,,3-77,PalmJo00
3588,Josh Palmer,1,1,2021-11-21,23-060,LAC,,PIT,W 41-37,1,1,17,17.0,0,100.0,17.0,3-77,,3-77,PalmJo00
3589,Josh Palmer,1,1,2021-12-16,23-085,LAC,,KAN,L 28-34 (OT),1,1,15,15.0,0,100.0,15.0,3-77,,3-77,PalmJo00
3590,Donald Parham,1,1,2021-09-26,24-041,LAC,@,KAN,W 30-24,1,1,19,19.0,0,100.0,19.0,,TE,,ParhDo00
3591,Donald Parham,1,2,2021-11-14,24-090,LAC,,MIN,L 20-27,2,1,17,17.0,0,50.0,8.5,,TE,,ParhDo00
3592,Donald Parham,1,1,2021-11-28,24-104,LAC,@,DEN,L 13-28,1,1,5,5.0,0,100.0,5.0,,TE,,ParhDo00
3593,Colby Parkinson,1,2,2021-10-07,22-272,SEA,,LAR,L 17-26,2,1,1,1.0,0,50.0,0.5,4-133,TE,4-133,ParkCo02
3594,Colby Parkinson,1,1,2021-11-21,22-317,SEA,,ARI,L 13-23,1,1,6,6.0,0,100.0,6.0,4-133,TE,4-133,ParkCo02
3595,Colby Parkinson,1,1,2022-01-02,22-359,SEA,,DET,W 51-29,1,1,12,12.0,0,100.0,12.0,4-133,TE,4-133,ParkCo02
3596,Zach Pascal,1,3,2021-12-05,26-352,IND,@,HOU,W 31-0,3,1,6,6.0,0,33.3,2.0,,WR,,PascZa00
3597,Zach Pascal,1,2,2021-12-18,27-000,IND,,NWE,W 27-17,2,1,23,23.0,0,50.0,11.5,,WR,,PascZa00
3598,Zach Pascal,1,2,2022-01-02,27-015,IND,,LVR,L 20-23,2,1,8,8.0,0,50.0,4.0,,WR,,PascZa00
3599,Zach Pascal,1,2,2022-01-09,27-022,IND,@,JAX,L 11-26,2,1,7,7.0,0,50.0,3.5,,WR,,PascZa00
3600,Dezmon Patmon,1,1,2021-11-04,23-090,IND,,NYJ,W 45-30,1,1,7,7.0,0,100.0,7.0,6-212,WR,6-212,PatmDe00
